id,tipical,nmsize,m1,t1,m2,t2,m3,t3,m4,t4,m5,t5,brpr,brtm,rbrpr,fmht,drw,layers,mnlyr,vclyr,sllyr,xtlyr,ultlyr,description
777,reverse,6,s316,0.5,s316,0.1,ptfe,0.5,,,,,6.9,56,7.05,27.23,,s316:0.5_s316:0.1_ptfe:0.5,s316:0.5,s316:0.1,ptfe:0.5,,,
778,reverse,6,s316,0.5,s316,0.1,ptfe,0.5,,,,,6.9,56,6.68,29.33,,s316:0.5_s316:0.1_ptfe:0.5,s316:0.5,s316:0.1,ptfe:0.5,,,
779,reverse,6,s316,0.5,s316,0.1,ptfe,0.5,,,,,6.9,56,6.32,29.33,,s316:0.5_s316:0.1_ptfe:0.5,s316:0.5,s316:0.1,ptfe:0.5,,,
780,reverse,6,s316,0.5,s316,0.1,ptfe,0.5,,,,,6.9,56,6.1,29.33,,s316:0.5_s316:0.1_ptfe:0.5,s316:0.5,s316:0.1,ptfe:0.5,,,
781,reverse,6,s316,0.5,s316,0.1,ptfe,0.5,,,,,6.9,56,6.78,29.33,,s316:0.5_s316:0.1_ptfe:0.5,s316:0.5,s316:0.1,ptfe:0.5,,,
782,reverse,6,s316,0.5,s316,0.1,ptfe,0.5,,,,,6.9,56,6.33,29.33,,s316:0.5_s316:0.1_ptfe:0.5,s316:0.5,s316:0.1,ptfe:0.5,,,
783,reverse,6,s316,0.5,s316,0.1,ptfe,0.5,,,,,6.9,56,6.14,29.33,,s316:0.5_s316:0.1_ptfe:0.5,s316:0.5,s316:0.1,ptfe:0.5,,,
784,reverse,6,s316,0.5,s316,0.1,ptfe,0.5,,,,,6.9,56,6.29,29.33,,s316:0.5_s316:0.1_ptfe:0.5,s316:0.5,s316:0.1,ptfe:0.5,,,
785,reverse,8,inconel,0.8,s316,0.05,ptfe,0.5,,,,,1,40,0.956,35.88,A8inRP10,inconel:0.8_s316:0.05_ptfe:0.5,inconel:0.8,s316:0.05,ptfe:0.5,,,
786,reverse,8,inconel,0.8,s316,0.05,ptfe,0.5,,,,,1,40,1.122,35.88,A8inRP10.m.,inconel:0.8_s316:0.05_ptfe:0.5,inconel:0.8,s316:0.05,ptfe:0.5,,,
787,reverse,8,inconel,0.8,s316,0.05,ptfe,0.5,,,,,1,40,1.18,35.88,A8inRP10.s.m.,inconel:0.8_s316:0.05_ptfe:0.5,inconel:0.8,s316:0.05,ptfe:0.5,,,
788,reverse,8,inconel,0.8,s316,0.05,ptfe,0.5,,,,,1,40,1.214,35.88,A8inRP10.T.m.,inconel:0.8_s316:0.05_ptfe:0.5,inconel:0.8,s316:0.05,ptfe:0.5,,,
789,reverse,8,inconel,0.8,s316,0.05,ptfe,0.5,,,,,1,40,1.056,35.88,A8inRP10.fourth.m.,inconel:0.8_s316:0.05_ptfe:0.5,inconel:0.8,s316:0.05,ptfe:0.5,,,
790,reverse,8,inconel,0.8,s316,0.05,ptfe,0.5,,,,,1,40,1.164,35.88,A8inRP11,inconel:0.8_s316:0.05_ptfe:0.5,inconel:0.8,s316:0.05,ptfe:0.5,,,
791,reverse,8,s316,1.5,s316,0.1,ptfe,0.5,,,,,8,175,9.42,34.98,4inch1,s316:1.5_s316:0.1_ptfe:0.5,s316:1.5,s316:0.1,ptfe:0.5,,,
792,reverse,8,s316,1.5,s316,0.1,ptfe,0.5,,,,,8,175,8.3,34.98,__,s316:1.5_s316:0.1_ptfe:0.5,s316:1.5,s316:0.1,ptfe:0.5,,,
793,reverse,8,s316,1.5,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,7.96,21.57,,s316:1.5_s316:0.1_s316:0.5_ptfe:0.5,s316:1.5,s316:0.1,s316:0.5,ptfe:0.5,,
794,reverse,8,s316,1.5,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,6.09,39.1,,s316:1.5_s316:0.1_s316:0.5_ptfe:0.5,s316:1.5,s316:0.1,s316:0.5,ptfe:0.5,,
795,reverse,8,s316,1.5,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,6.22,39.1,,s316:1.5_s316:0.1_s316:0.5_ptfe:0.5,s316:1.5,s316:0.1,s316:0.5,ptfe:0.5,,
796,reverse,8,s316,1.5,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,6.15,39.1,,s316:1.5_s316:0.1_s316:0.5_ptfe:0.5,s316:1.5,s316:0.1,s316:0.5,ptfe:0.5,,
797,reverse,8,s316,1.5,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,7.92,39.1,,s316:1.5_s316:0.1_s316:0.5_ptfe:0.5,s316:1.5,s316:0.1,s316:0.5,ptfe:0.5,,
798,reverse,8,s316,1.5,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,7.6,39.1,,s316:1.5_s316:0.1_s316:0.5_ptfe:0.5,s316:1.5,s316:0.1,s316:0.5,ptfe:0.5,,
799,reverse,8,s316,1.5,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,7.15,39.1,,s316:1.5_s316:0.1_s316:0.5_ptfe:0.5,s316:1.5,s316:0.1,s316:0.5,ptfe:0.5,,
800,reverse,8,s316,1.5,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,8.28,39.1,,s316:1.5_s316:0.1_s316:0.5_ptfe:0.5,s316:1.5,s316:0.1,s316:0.5,ptfe:0.5,,
801,reverse,8,s316,1.5,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,9,39.1,,s316:1.5_s316:0.1_s316:0.5_ptfe:0.5,s316:1.5,s316:0.1,s316:0.5,ptfe:0.5,,
802,reverse,8,s316,1.5,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,6.24,39.1,,s316:1.5_s316:0.1_s316:0.5_ptfe:0.5,s316:1.5,s316:0.1,s316:0.5,ptfe:0.5,,
803,reverse,8,s316,1.5,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,8.58,39.1,,s316:1.5_s316:0.1_s316:0.5_ptfe:0.5,s316:1.5,s316:0.1,s316:0.5,ptfe:0.5,,
804,reverse,8,s316,1.5,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,7.31,39.1,,s316:1.5_s316:0.1_s316:0.5_ptfe:0.5,s316:1.5,s316:0.1,s316:0.5,ptfe:0.5,,
805,reverse,8,s316,1.5,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,6.9,39.1,,s316:1.5_s316:0.1_s316:0.5_ptfe:0.5,s316:1.5,s316:0.1,s316:0.5,ptfe:0.5,,
806,reverse,8,s316,1.5,s316,0.5,ptfe,0.3,,,,,13.5,90,10,16.9,,s316:1.5_s316:0.5_ptfe:0.3,s316:1.5,s316:0.5,ptfe:0.3,,,
807,reverse,8,s316,1.5,s316,0.5,ptfe,0.3,,,,,13.5,90,12,39.3,,s316:1.5_s316:0.5_ptfe:0.3,s316:1.5,s316:0.5,ptfe:0.3,,,
808,reverse,8,s316,1.5,s316,0.5,ptfe,0.3,,,,,13.5,90,13.7,39.3,,s316:1.5_s316:0.5_ptfe:0.3,s316:1.5,s316:0.5,ptfe:0.3,,,
809,reverse,8,s316,1.5,s316,0.5,ptfe,0.3,,,,,13.5,90,13.3,39.3,,s316:1.5_s316:0.5_ptfe:0.3,s316:1.5,s316:0.5,ptfe:0.3,,,
810,reverse,8,s316,1.5,s316,0.5,ptfe,0.3,,,,,13.5,90,14,39.3,,s316:1.5_s316:0.5_ptfe:0.3,s316:1.5,s316:0.5,ptfe:0.3,,,
811,reverse,8,s316,1.5,s316,0.5,ptfe,0.3,,,,,13.5,90,11.25,39.3,,s316:1.5_s316:0.5_ptfe:0.3,s316:1.5,s316:0.5,ptfe:0.3,,,
812,reverse,8,s316,1.5,s316,0.5,ptfe,0.3,,,,,13.5,90,9.9,39.3,,s316:1.5_s316:0.5_ptfe:0.3,s316:1.5,s316:0.5,ptfe:0.3,,,
813,reverse,8,s316,1.5,s316,0.5,ptfe,0.3,,,,,13.5,90,9.1,39.3,,s316:1.5_s316:0.5_ptfe:0.3,s316:1.5,s316:0.5,ptfe:0.3,,,
814,reverse,8,s316,1.5,s316,0.5,ptfe,0.3,,,,,13.5,90,13.56,39.3,,s316:1.5_s316:0.5_ptfe:0.3,s316:1.5,s316:0.5,ptfe:0.3,,,
815,reverse,8,s316,1.5,s316,0.5,ptfe,0.3,,,,,13.5,90,11.4,39.3,,s316:1.5_s316:0.5_ptfe:0.3,s316:1.5,s316:0.5,ptfe:0.3,,,
816,reverse,10,s316,1.5,s316,0.1,ptfe,0.3,,,,,22.8,33,8,50,A10inRP7,s316:1.5_s316:0.1_ptfe:0.3,s316:1.5,s316:0.1,ptfe:0.3,,,
817,reverse,10,s316,2.5,s316,0.1,ptfe,0.3,,,,,22.8,33,13.8,50,A10inRP8,s316:2.5_s316:0.1_ptfe:0.3,s316:2.5,s316:0.1,ptfe:0.3,,,
818,reverse,10,s316,2.5,s316,0.1,ptfe,0.3,,,,,22.8,33,18.13,50,A10inRP9,s316:2.5_s316:0.1_ptfe:0.3,s316:2.5,s316:0.1,ptfe:0.3,,,
819,reverse,10,s316,2.5,s316,0.1,ptfe,0.3,,,,,22.8,33,26.5,50,A10inRP10,s316:2.5_s316:0.1_ptfe:0.3,s316:2.5,s316:0.1,ptfe:0.3,,,
820,reverse,10,s316,3,s316,0.1,ptfe,0.3,,,,,22.8,33,20.54,50,__,s316:3_s316:0.1_ptfe:0.3,s316:3,s316:0.1,ptfe:0.3,,,
821,reverse,10,s316,2.5,s316,0.1,ptfe,0.3,,,,,22.8,33,16,50,A10inRP11,s316:2.5_s316:0.1_ptfe:0.3,s316:2.5,s316:0.1,ptfe:0.3,,,
822,reverse,10,s316,2.5,s316,0.1,ptfe,0.3,,,,,22.8,33,13,50,A10inRP12,s316:2.5_s316:0.1_ptfe:0.3,s316:2.5,s316:0.1,ptfe:0.3,,,
823,reverse,10,s316,2.5,s316,0.1,ptfe,0.3,,,,,22.8,33,20.2,50,A10inRP12,s316:2.5_s316:0.1_ptfe:0.3,s316:2.5,s316:0.1,ptfe:0.3,,,
824,reverse,10,s316,2.5,s316,0.1,ptfe,0.3,,,,,22.8,33,22.7,50,A10inRP13,s316:2.5_s316:0.1_ptfe:0.3,s316:2.5,s316:0.1,ptfe:0.3,,,
825,reverse,10,s316,2.5,s316,0.1,ptfe,0.3,,,,,22.8,33,23.54,50,__,s316:2.5_s316:0.1_ptfe:0.3,s316:2.5,s316:0.1,ptfe:0.3,,,
826,reverse,10,s316,2.5,s316,0.1,ptfe,0.3,,,,,22.8,33,22.9,50,__,s316:2.5_s316:0.1_ptfe:0.3,s316:2.5,s316:0.1,ptfe:0.3,,,
827,reverse,10,s316,2.5,s316,0.1,ptfe,0.3,,,,,22.8,33,23.26,50,__,s316:2.5_s316:0.1_ptfe:0.3,s316:2.5,s316:0.1,ptfe:0.3,,,
828,reverse,10,s316,1.5,inconel,0.1,ptfe,0.3,inconel,1,,,1.76,40,2.34,49.81,A10inRP1,s316:1.5_inconel:0.1_inconel:1_ptfe:0.3,s316:1.5,inconel:0.1,inconel:1,ptfe:0.3,,
829,reverse,10,s316,1.5,inconel,0.1,ptfe,0.3,inconel,1,,,1.76,40,1.194,49.81,A10inRP,s316:1.5_inconel:0.1_inconel:1_ptfe:0.3,s316:1.5,inconel:0.1,inconel:1,ptfe:0.3,,
830,reverse,10,s316,1.5,inconel,0.1,ptfe,0.3,inconel,1,,,1.76,40,1.92,49.81,__,s316:1.5_inconel:0.1_inconel:1_ptfe:0.3,s316:1.5,inconel:0.1,inconel:1,ptfe:0.3,,
831,reverse,10,s316,1.5,inconel,0.1,ptfe,0.3,inconel,1,,,1.76,40,2,49.81,A10inRP6,s316:1.5_inconel:0.1_inconel:1_ptfe:0.3,s316:1.5,inconel:0.1,inconel:1,ptfe:0.3,,
832,reverse,10,s316,1.5,inconel,0.1,ptfe,0.3,inconel,1,,,1.76,40,1.9,49.81,A10inRP5.S.M,s316:1.5_inconel:0.1_inconel:1_ptfe:0.3,s316:1.5,inconel:0.1,inconel:1,ptfe:0.3,,
833,reverse,10,s316,1,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,6.92,39.1,,s316:1_s316:0.1_s316:0.5_ptfe:0.5,s316:1,s316:0.1,s316:0.5,ptfe:0.5,,
834,reverse,10,s316,1,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,6.79,38.62,,s316:1_s316:0.1_s316:0.5_ptfe:0.5,s316:1,s316:0.1,s316:0.5,ptfe:0.5,,
835,reverse,10,s316,1,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,8.5,38.62,,s316:1_s316:0.1_s316:0.5_ptfe:0.5,s316:1,s316:0.1,s316:0.5,ptfe:0.5,,
836,reverse,10,s316,1,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,8.92,38.62,,s316:1_s316:0.1_s316:0.5_ptfe:0.5,s316:1,s316:0.1,s316:0.5,ptfe:0.5,,
837,reverse,10,s316,1,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,9.68,38.62,,s316:1_s316:0.1_s316:0.5_ptfe:0.5,s316:1,s316:0.1,s316:0.5,ptfe:0.5,,
838,reverse,10,s316,1,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,8.03,38.62,,s316:1_s316:0.1_s316:0.5_ptfe:0.5,s316:1,s316:0.1,s316:0.5,ptfe:0.5,,
839,reverse,10,s316,1,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,7.2,38.62,,s316:1_s316:0.1_s316:0.5_ptfe:0.5,s316:1,s316:0.1,s316:0.5,ptfe:0.5,,
840,reverse,10,s316,1,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,7.15,38.62,,s316:1_s316:0.1_s316:0.5_ptfe:0.5,s316:1,s316:0.1,s316:0.5,ptfe:0.5,,
841,reverse,10,s316,1,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,7.92,38.62,,s316:1_s316:0.1_s316:0.5_ptfe:0.5,s316:1,s316:0.1,s316:0.5,ptfe:0.5,,
842,reverse,10,s316,1,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,7.29,38.62,,s316:1_s316:0.1_s316:0.5_ptfe:0.5,s316:1,s316:0.1,s316:0.5,ptfe:0.5,,
843,reverse,10,s316,1,s316,0.1,ptfe,0.5,s316,0.5,,,7,40,7.73,38.62,,s316:1_s316:0.1_s316:0.5_ptfe:0.5,s316:1,s316:0.1,s316:0.5,ptfe:0.5,,
844,reverse,10,inconel,0.5,s316,0.1,ptfe,0.5,,,,,4.2,10,3.9,23.36,,inconel:0.5_s316:0.1_ptfe:0.5,inconel:0.5,s316:0.1,ptfe:0.5,,,
845,reverse,10,inconel,0.5,s316,0.1,ptfe,0.4,,,,,4.2,10,2.8,54.7,,inconel:0.5_s316:0.1_ptfe:0.4,inconel:0.5,s316:0.1,ptfe:0.4,,,
846,reverse,10,inconel,0.5,s316,0.1,ptfe,0.5,,,,,4.2,10,4.25,48.85,,inconel:0.5_s316:0.1_ptfe:0.5,inconel:0.5,s316:0.1,ptfe:0.5,,,
847,reverse,10,inconel,0.5,s316,0.1,ptfe,0.5,,,,,4.2,10,4.35,42.9,,inconel:0.5_s316:0.1_ptfe:0.5,inconel:0.5,s316:0.1,ptfe:0.5,,,
848,reverse,10,inconel,0.5,s316,0.1,ptfe,0.5,,,,,4.2,10,4.15,45.08,,inconel:0.5_s316:0.1_ptfe:0.5,inconel:0.5,s316:0.1,ptfe:0.5,,,
849,reverse,10,inconel,0.5,s316,0.1,ptfe,0.5,,,,,4.2,10,4.3,45.08,,inconel:0.5_s316:0.1_ptfe:0.5,inconel:0.5,s316:0.1,ptfe:0.5,,,
850,reverse,10,inconel,0.5,s316,0.1,ptfe,0.5,,,,,4.2,10,3.85,45.08,,inconel:0.5_s316:0.1_ptfe:0.5,inconel:0.5,s316:0.1,ptfe:0.5,,,
851,reverse,10,inconel,0.5,s316,0.1,ptfe,0.5,,,,,4.2,10,3.98,45.08,,inconel:0.5_s316:0.1_ptfe:0.5,inconel:0.5,s316:0.1,ptfe:0.5,,,
852,reverse,10,inconel,0.5,s316,0.1,ptfe,0.5,,,,,4.2,10,3.95,45.08,,inconel:0.5_s316:0.1_ptfe:0.5,inconel:0.5,s316:0.1,ptfe:0.5,,,
853,reverse,10,inconel,0.5,s316,0.1,ptfe,0.5,,,,,4.2,10,3.93,45.08,,inconel:0.5_s316:0.1_ptfe:0.5,inconel:0.5,s316:0.1,ptfe:0.5,,,
854,reverse,10,inconel,0.5,s316,0.1,ptfe,0.5,,,,,4.2,10,3.85,45.08,,inconel:0.5_s316:0.1_ptfe:0.5,inconel:0.5,s316:0.1,ptfe:0.5,,,
855,reverse,10,inconel,0.5,s316,0.1,ptfe,0.5,,,,,4.2,10,3.95,45.08,,inconel:0.5_s316:0.1_ptfe:0.5,inconel:0.5,s316:0.1,ptfe:0.5,,,
856,reverse,10,inconel,0.5,s316,0.1,ptfe,0.81,,,,,4.2,10,5.1,45.08,,inconel:0.5_s316:0.1_ptfe:0.81,inconel:0.5,s316:0.1,ptfe:0.81,,,
857,reverse,10,inconel,0.5,s316,0.1,ptfe,0.65,,,,,4.2,10,2.54,45.08,,inconel:0.5_s316:0.1_ptfe:0.65,inconel:0.5,s316:0.1,ptfe:0.65,,,
858,reverse,10,inconel,0.5,s316,0.1,ptfe,0.65,,,,,4.2,10,3.05,45.08,,inconel:0.5_s316:0.1_ptfe:0.65,inconel:0.5,s316:0.1,ptfe:0.65,,,
859,reverse,10,inconel,0.5,s316,0.1,ptfe,0.81,,,,,4.2,10,4.8,40.6,,inconel:0.5_s316:0.1_ptfe:0.81,inconel:0.5,s316:0.1,ptfe:0.81,,,
860,reverse,10,inconel,0.5,s316,0.1,ptfe,0.8,,,,,4.2,10,4.5,38.72,,inconel:0.5_s316:0.1_ptfe:0.8,inconel:0.5,s316:0.1,ptfe:0.8,,,
861,reverse,10,inconel,0.5,s316,0.1,ptfe,0.8,,,,,4.2,10,4.23,51.02,,inconel:0.5_s316:0.1_ptfe:0.8,inconel:0.5,s316:0.1,ptfe:0.8,,,
862,reverse,10,inconel,0.5,s316,0.1,ptfe,0.8,,,,,4.2,10,4.3,51.02,,inconel:0.5_s316:0.1_ptfe:0.8,inconel:0.5,s316:0.1,ptfe:0.8,,,
863,reverse,10,inconel,0.5,s316,0.1,ptfe,0.5,,,,,4.2,10,4.22,51.02,,inconel:0.5_s316:0.1_ptfe:0.5,inconel:0.5,s316:0.1,ptfe:0.5,,,
864,reverse,10,inconel,0.5,s316,0.1,ptfe,0.5,,,,,4.2,10,3.05,42.03,,inconel:0.5_s316:0.1_ptfe:0.5,inconel:0.5,s316:0.1,ptfe:0.5,,,
865,reverse,10,inconel,0.5,s316,0.1,ptfe,0.5,,,,,4.2,10,3.89,51.13,,inconel:0.5_s316:0.1_ptfe:0.5,inconel:0.5,s316:0.1,ptfe:0.5,,,
866,reverse,10,inconel,0.5,s316,0.1,ptfe,0.5,,,,,4.2,10,3.9,51.13,,inconel:0.5_s316:0.1_ptfe:0.5,inconel:0.5,s316:0.1,ptfe:0.5,,,
867,reverse,10,inconel,1.2,s316,0.1,ptfe,0.5,,,,,12,53.6,18.5,16.69,,inconel:1.2_s316:0.1_ptfe:0.5,inconel:1.2,s316:0.1,ptfe:0.5,,,
868,reverse,10,inconel,0.8,s316,0.1,ptfe,0.4,,,,,12,53.6,11.5,51.78,,inconel:0.8_s316:0.1_ptfe:0.4,inconel:0.8,s316:0.1,ptfe:0.4,,,
869,reverse,10,inconel,0.8,s316,0.1,ptfe,0.5,,,,,12,53.6,16.4,51.78,,inconel:0.8_s316:0.1_ptfe:0.5,inconel:0.8,s316:0.1,ptfe:0.5,,,
870,reverse,10,inconel,0.8,s316,0.1,ptfe,0.5,,,,,12,53.6,16.7,51.78,,inconel:0.8_s316:0.1_ptfe:0.5,inconel:0.8,s316:0.1,ptfe:0.5,,,
871,reverse,10,inconel,0.8,s316,0.1,ptfe,0.5,,,,,12,53.6,14.7,51.78,,inconel:0.8_s316:0.1_ptfe:0.5,inconel:0.8,s316:0.1,ptfe:0.5,,,
872,reverse,10,inconel,0.8,s316,0.1,ptfe,0.5,,,,,12,53.6,17.45,51.78,,inconel:0.8_s316:0.1_ptfe:0.5,inconel:0.8,s316:0.1,ptfe:0.5,,,
873,reverse,10,inconel,0.8,s316,0.1,ptfe,0.5,,,,,12,53.6,17.02,51.78,,inconel:0.8_s316:0.1_ptfe:0.5,inconel:0.8,s316:0.1,ptfe:0.5,,,
874,reverse,10,inconel,0.8,s316,0.1,ptfe,0.5,,,,,12,53.6,16.07,51.78,,inconel:0.8_s316:0.1_ptfe:0.5,inconel:0.8,s316:0.1,ptfe:0.5,,,
875,reverse,10,inconel,0.8,s316,0.1,ptfe,0.5,,,,,12,53.6,13.28,51.78,,inconel:0.8_s316:0.1_ptfe:0.5,inconel:0.8,s316:0.1,ptfe:0.5,,,
876,reverse,10,inconel,0.8,s316,0.1,ptfe,0.5,,,,,12,53.6,15.7,51.78,,inconel:0.8_s316:0.1_ptfe:0.5,inconel:0.8,s316:0.1,ptfe:0.5,,,
877,reverse,10,inconel,0.8,s316,0.1,ptfe,0.5,,,,,12,53.6,11.5,51.78,,inconel:0.8_s316:0.1_ptfe:0.5,inconel:0.8,s316:0.1,ptfe:0.5,,,
878,reverse,10,inconel,1.2,s316,0.1,ptfe,0.4,,,,,12,53.6,11.7,51.78,,inconel:1.2_s316:0.1_ptfe:0.4,inconel:1.2,s316:0.1,ptfe:0.4,,,
879,reverse,10,inconel,1,s316,0.1,ptfe,0.4,,,,,12,41.8,15.5,51.78,,inconel:1_s316:0.1_ptfe:0.4,inconel:1,s316:0.1,ptfe:0.4,,,
880,reverse,10,inconel,1,s316,0.1,ptfe,0.4,,,,,12,41.8,11.97,37.09,,inconel:1_s316:0.1_ptfe:0.4,inconel:1,s316:0.1,ptfe:0.4,,,
881,reverse,10,inconel,1,s316,0.1,ptfe,0.4,,,,,12,41.8,13.5,37.09,,inconel:1_s316:0.1_ptfe:0.4,inconel:1,s316:0.1,ptfe:0.4,,,
882,reverse,10,inconel,1,s316,0.1,ptfe,0.4,,,,,12,41.8,8.8,37.09,,inconel:1_s316:0.1_ptfe:0.4,inconel:1,s316:0.1,ptfe:0.4,,,
883,reverse,10,inconel,1,s316,0.1,ptfe,0.4,,,,,12,41.8,12.43,37.09,,inconel:1_s316:0.1_ptfe:0.4,inconel:1,s316:0.1,ptfe:0.4,,,
884,reverse,10,inconel,1,s316,0.1,ptfe,0.4,,,,,12,41.8,13.24,37.09,,inconel:1_s316:0.1_ptfe:0.4,inconel:1,s316:0.1,ptfe:0.4,,,
885,reverse,16,inconel,1.2, inconel,0.5,ptfe,0.5,,,,,1,52,21.4,37.09,,inconel:1.2_ inconel:0.5_ptfe:0.5,inconel:1.2, inconel:0.5,ptfe:0.5,,,
886,reverse,16,inconel,1.2, inconel,0.5,ptfe,0.5,,,,,1,52,21.5,21.52,,inconel:1.2_ inconel:0.5_ptfe:0.5,inconel:1.2, inconel:0.5,ptfe:0.5,,,
